keyword,product_id,product_name,url,currency,original_price_min,original_price_max,final_price_min,final_price_max,discount_percent,category_1,category_2,category_3,rating,review_count,sold,star_1,star_2,star_3,star_4,star_5,seller_id,seller_name,seller_rating,seller_followers,seller_product,seller_response_rate,seller_response_time,seller_joined,price_avg,price_range,seller_age
headset,42531428335,VIVAN Earphone Headphone Headset In-Ear 3D Subwoofer Powerfull Bass Jack Audio 3.5mm Type-C Titanium 10mm Q15S Q15SC,https://shopee.co.id/VIVAN-Earphone-Headphone-Headset-In-Ear-3D-Subwoofer-Powerfull-Bass-Jack-Audio-3.5mm-Type-C-Titanium-10mm-Q15S-Q15SC-i.11722931.42531428335?extraParams=%7B%22display_model_id%22%3A244251685137%2C%22model_selection_logic%22%3A3%7D&sp_atk=e8e37172-a63e-46de-9d3a-775b32a03f1b&xptdk=e8e37172-a63e-46de-9d3a-775b32a03f1b,IDR,107000.0,107000.0,107000.0,107000.0,0,Mobile & Accessories,Mobile Audio,"Earphones, Headphones & Headsets",4.9,13.0,68.0,0.0,0.0,0.0,1.0,12.0,11722931,Vivan Official Shop,596400.0,716700.0,477.0,100.0,1,10 years ago,107000.0,0.0,10
headset,25117212844,Lenovo Thinkplus TH30 Headset Bluetooth V5.3 Wireless Headphone Bluetooth Bass Gaming Music tws Headset for Android IOS PC,https://shopee.co.id/Lenovo-Thinkplus-TH30-Headset-Bluetooth-V5.3-Wireless-Headphone-Bluetooth-Bass-Gaming-Music-tws-Headset-for-Android-IOS-PC-i.1089578754.25117212844?extraParams=%7B%22display_model_id%22%3A194948887138%2C%22model_selection_logic%22%3A3%7D&sp_atk=2f23b29d-b3a3-409b-b297-ef5fc78a1e65&xptdk=2f23b29d-b3a3-409b-b297-ef5fc78a1e65,IDR,240000.0,480000.0,142000.0,289000.0,53,Computer & Accessories,Gaming,Gaming Headset,4.9,10300.0,10000.0,83.0,33.0,139.0,654.0,9400.0,1089578754,Thinkplus Audio Store,56800.0,31400.0,235.0,100.0,2,33 months ago,215500.0,147000.0,33
headset,826361914,Xiaomi In-Ear Headphones Basic | Built-in Microphone | Desain elegan | Earphone | Headset [ Official Store ],https://shopee.co.id/Xiaomi-In-Ear-Headphones-Basic-Built-in-Microphone-Desain-elegan-Earphone-Headset-Official-Store--i.51925611.826361914?extraParams=%7B%22display_model_id%22%3A365881833088%2C%22model_selection_logic%22%3A3%7D&sp_atk=b2b95f43-77ba-4323-abd7-3748523f37e5&xptdk=b2b95f43-77ba-4323-abd7-3748523f37e5,IDR,119000.0,119000.0,99000.0,99000.0,17,Mobile & Accessories,Mobile Audio,"Earphones, Headphones & Headsets",4.9,63400.0,10000.0,268.0,157.0,689.0,4400.0,57800.0,51925611,Xiaomi Official Store,3200000.0,3400000.0,341.0,95.0,2,8 years ago,99000.0,0.0,8
headset,40651424918,Pods Air Headset EarPods Kabel Earphone Handsfree Kabel Lightning / Type C,https://shopee.co.id/Pods-Air-Headset-EarPods-Kabel-Earphone-Handsfree-Kabel-Lightning-Type-C-i.1453081456.40651424918?extraParams=%7B%22display_model_id%22%3A400934779029%2C%22model_selection_logic%22%3A3%7D&sp_atk=c69fa712-828d-4b4d-b590-ef10d8bb22b6&xptdk=c69fa712-828d-4b4d-b590-ef10d8bb22b6,IDR,185165.0,185165.0,185165.0,185165.0,0,Computer & Accessories,Gaming,Gaming Headset,5.0,29.0,6000.0,0.0,0.0,0.0,1.0,28.0,1453081456,Pods Air,4100.0,3100.0,12.0,79.0,2,18 months ago,185165.0,0.0,18
headset,43662379094,Baseus Bass BH1 Lite Wireless Headphone Super Bass Spatial Audio 80 Hour Playtime AI ENC 40mm Dynamic Drivers,https://shopee.co.id/Baseus-Bass-BH1-Lite-Wireless-Headphone-Super-Bass-Spatial-Audio-80-Hour-Playtime-AI-ENC-40mm-Dynamic-Drivers-i.223032375.43662379094?extraParams=%7B%22display_model_id%22%3A261035962683%2C%22model_selection_logic%22%3A3%7D&sp_atk=d4ecebf2-0542-44b8-92a7-3f97e7d333e1&xptdk=d4ecebf2-0542-44b8-92a7-3f97e7d333e1,IDR,371420.0,371420.0,371420.0,371420.0,0,Mobile & Accessories,Mobile Audio,"Earphones, Headphones & Headsets",4.9,750.0,2000.0,5.0,0.0,5.0,25.0,715.0,223032375,Baseus Official Shop,379900.0,249800.0,262.0,100.0,1,6 years ago,371420.0,0.0,6
headset,25667216221,Lenovo Thinkplus TH10 TWS Headset Bluetooth 9D Stereo Music Headphone for Android IOS PC V5.0 With Mic,https://shopee.co.id/Lenovo-Thinkplus-TH10-TWS-Headset-Bluetooth-9D-Stereo-Music-Headphone-for-Android-IOS-PC-V5.0-With-Mic-i.1089578754.25667216221?extraParams=%7B%22display_model_id%22%3A232567420048%2C%22model_selection_logic%22%3A3%7D&sp_atk=798bf6e3-86df-433d-b034-5e8834b44204&xptdk=798bf6e3-86df-433d-b034-5e8834b44204,IDR,300000.0,479000.0,162000.0,219000.0,54,Computer & Accessories,Gaming,Gaming Headset,4.9,1400.0,3000.0,7.0,2.0,13.0,92.0,1300.0,1089578754,Thinkplus Audio Store,56800.0,31400.0,235.0,100.0,2,33 months ago,190500.0,57000.0,33
headset,25731458591,Lenovo Thinkplus TH46 Headset Bluetooth V5.4 -42dB Noise Reduction Game Bass Headphone Wireless/wired universal for Android/Computer/IOS With Mic,https://shopee.co.id/Lenovo-Thinkplus-TH46-Headset-Bluetooth-V5.4-42dB-Noise-Reduction-Game-Bass-Headphone-Wireless-wired-universal-for-Android-Computer-IOS-With-Mic-i.1089578754.25731458591?extraParams=%7B%22display_model_id%22%3A255920743930%2C%22model_selection_logic%22%3A3%7D&sp_atk=d28aa10a-a1f7-49e9-ab2e-9f99c0cbc3dd&xptdk=d28aa10a-a1f7-49e9-ab2e-9f99c0cbc3dd,IDR,309000.0,309000.0,309000.0,309000.0,0,Computer & Accessories,Gaming,Gaming Headset,4.8,107.0,196.0,1.0,0.0,2.0,10.0,94.0,1089578754,Thinkplus Audio Store,56800.0,31400.0,235.0,100.0,2,33 months ago,309000.0,0.0,33
headset,20183050728,Headset Gaming With Mic Telinga Gantung 9D Bass Hifi Surround Stereo S2000 3.5mm Earphone Sport Music Headphone Henset Mikrofon Bawaan Peredam Kebisingan Logam Plastik Earphones,https://shopee.co.id/Headset-Gaming-With-Mic-Telinga-Gantung-9D-Bass-Hifi-Surround-Stereo-S2000-3.5mm-Earphone-Sport-Music-Headphone-Henset-Mikrofon-Bawaan-Peredam-Kebisingan-Logam-Plastik-Earphones-i.1053798185.20183050728?extraParams=%7B%22display_model_id%22%3A128712091971%2C%22model_selection_logic%22%3A2%7D&sp_atk=8eb13000-da27-422e-a59a-2bf2ea60f2f6&xptdk=8eb13000-da27-422e-a59a-2bf2ea60f2f6,IDR,61000.0,68000.0,39590.0,53900.0,35,Computer & Accessories,Gaming,Gaming Headset,4.8,3400.0,8000.0,33.0,18.0,77.0,327.0,3000.0,1053798185,NexTrove Store,15200.0,2800.0,31.0,100.0,1,35 months ago,46745.0,14310.0,35
headset,28478256325,Baseus Bass BH1 Lite Wireless Headphone Super Bass Spatial Audio AI ENC 40mm Dynamic Drivers,https://shopee.co.id/Baseus-Bass-BH1-Lite-Wireless-Headphone-Super-Bass-Spatial-Audio-AI-ENC-40mm-Dynamic-Drivers-i.223032375.28478256325?extraParams=%7B%22display_model_id%22%3A286421589622%2C%22model_selection_logic%22%3A3%7D&sp_atk=72ac306a-7d27-479f-9f82-37e9e6c491e3&xptdk=72ac306a-7d27-479f-9f82-37e9e6c491e3,IDR,369000.0,369000.0,369000.0,369000.0,0,Mobile & Accessories,Mobile Audio,"Earphones, Headphones & Headsets",4.9,2100.0,6000.0,12.0,7.0,21.0,83.0,2000.0,223032375,Baseus Official Shop,379900.0,249800.0,262.0,100.0,1,6 years ago,369000.0,0.0,6
headset,18037599741,(COD) Headset Gaming With Mic Telinga Gantung  9D Bass Hifi Surround Stereo S2000  3.5mm Earphone Sport Music Headphone Henset Mikrofon Bawaan Peredam Kebisingan Logam Plastik Earphones,https://shopee.co.id/(COD)-Headset-Gaming-With-Mic-Telinga-Gantung-9D-Bass-Hifi-Surround-Stereo-S2000-3.5mm-Earphone-Sport-Music-Headphone-Henset-Mikrofon-Bawaan-Peredam-Kebisingan-Logam-Plastik-Earphones-i.193198553.18037599741?extraParams=%7B%22display_model_id%22%3A174177014959%2C%22model_selection_logic%22%3A2%7D&sp_atk=bb2578a1-49d4-406e-812c-bbc5ed2781ba&xptdk=bb2578a1-49d4-406e-812c-bbc5ed2781ba,IDR,65800.0,65800.0,39990.0,53900.0,39,Computer & Accessories,Gaming,Gaming Headset,4.8,24500.0,10000.0,180.0,124.0,494.0,2200.0,21500.0,193198553,seaphoneshop,151600.0,32500.0,45.0,100.0,1,7 years ago,46945.0,13910.0,7
headset,19285035870,Nakamichi OP SP901 Open Ear Air Conduction IPX4 Sport Headset Bluetooth Anti Keringat,https://shopee.co.id/Nakamichi-OP-SP901-Open-Ear-Air-Conduction-IPX4-Sport-Headset-Bluetooth-Anti-Keringat-i.29468884.19285035870?extraParams=%7B%22display_model_id%22%3A246197373392%2C%22model_selection_logic%22%3A3%7D&sp_atk=fbd470ce-8a95-48a7-a98c-f8b955d8f94e&xptdk=fbd470ce-8a95-48a7-a98c-f8b955d8f94e,IDR,499000.0,749000.0,213480.0,289000.0,71,Mobile & Accessories,Mobile Audio,"Earphones, Headphones & Headsets",4.9,3000.0,6000.0,31.0,16.0,50.0,169.0,2700.0,29468884,Nakamichi Official Shop,89200.0,74800.0,58.0,100.0,1,9 years ago,251240.0,75520.0,9
headset,50602635966,Baseus H17 / C17 Encok Lateral In-Ear Wired Earphone With Mic For Phone Laptop (3.5mm),https://shopee.co.id/Baseus-H17-C17-Encok-Lateral-In-Ear-Wired-Earphone-With-Mic-For-Phone-Laptop-(3.5mm)-i.1436458251.50602635966?extraParams=%7B%22display_model_id%22%3A292229716480%2C%22model_selection_logic%22%3A3%7D&sp_atk=7b67cc2c-9e3e-4f57-9781-205fc9ebcc81&xptdk=7b67cc2c-9e3e-4f57-9781-205fc9ebcc81,IDR,80100.0,80100.0,80100.0,80100.0,0,Mobile & Accessories,Mobile Audio,"Earphones, Headphones & Headsets",4.9,893.0,3000.0,3.0,1.0,6.0,25.0,856.0,1436458251,Baseus Gadget Official Store,14500.0,8800.0,192.0,100.0,1,18 months ago,80100.0,0.0,18
headset,42302061312,KiiP Headset Wired HiFi Earphone Kabel ENC Call Noise Cancellation Headset Kabel Anti Delay,https://shopee.co.id/KiiP-Headset-Wired-HiFi-Earphone-Kabel-ENC-Call-Noise-Cancellation-Headset-Kabel-Anti-Delay-i.63826081.42302061312?extraParams=%7B%22display_model_id%22%3A305169130256%2C%22model_selection_logic%22%3A2%7D&sp_atk=7938ffae-1229-43eb-a2fd-6aedb69bb6aa&xptdk=7938ffae-1229-43eb-a2fd-6aedb69bb6aa,IDR,199000.0,199000.0,46000.0,46000.0,77,Computer & Accessories,Gaming,Gaming Headset,4.9,2100.0,8000.0,26.0,9.0,30.0,97.0,1900.0,63826081,KiiP Gadget Shop,1400000.0,1100000.0,246.0,100.0,2,8 years ago,46000.0,0.0,8
headset,16596877847,Headset Premium Stereo Sound JETE HX12 - Garansi 2 Tahun,https://shopee.co.id/Headset-Premium-Stereo-Sound-JETE-HX12-Garansi-2-Tahun-i.145265666.16596877847?extraParams=%7B%22display_model_id%22%3A232363960033%2C%22model_selection_logic%22%3A3%7D&sp_atk=5c25780f-1a8b-4f26-81cf-2618bfe95898&xptdk=5c25780f-1a8b-4f26-81cf-2618bfe95898,IDR,72500.0,72500.0,55200.0,55200.0,24,Mobile & Accessories,Mobile Audio,"Earphones, Headphones & Headsets",4.9,1200.0,2000.0,12.0,7.0,20.0,65.0,1100.0,145265666,JETE Indonesia,764800.0,256600.00000000003,580.0,100.0,1,7 years ago,55200.0,0.0,7
headset,9509370810,Fantech VALOR II MH89 Headset Gaming PC kabel 3.5mm TRRS Jack Headphone Multi Platform,https://shopee.co.id/Fantech-VALOR-II-MH89-Headset-Gaming-PC-kabel-3.5mm-TRRS-Jack-Headphone-Multi-Platform-i.84555100.9509370810?extraParams=%7B%22display_model_id%22%3A90669437530%2C%22model_selection_logic%22%3A3%7D&sp_atk=4f9e774b-dc3d-4d96-9180-b5dd58274380&xptdk=4f9e774b-dc3d-4d96-9180-b5dd58274380,IDR,499000.0,499000.0,249900.0,249900.0,50,Computer & Accessories,Gaming,Gaming Headset,4.9,2700.0,4000.0,16.0,6.0,31.0,197.0,2400.0,84555100,Fantech Official Shop,327500.0,292600.0,277.0,100.0,1,8 years ago,249900.0,0.0,8
headset,23962586160,Headset Premium Stereo Sound JETE HX12 - Garansi 2 Tahun,https://shopee.co.id/Headset-Premium-Stereo-Sound-JETE-HX12-Garansi-2-Tahun-i.589785836.23962586160?extraParams=%7B%22display_model_id%22%3A148460573361%2C%22model_selection_logic%22%3A2%7D&sp_atk=01de3348-8ef5-4f21-84fe-9939c7b4350a&xptdk=01de3348-8ef5-4f21-84fe-9939c7b4350a,IDR,175000.0,175000.0,49500.0,49500.0,72,Mobile & Accessories,Mobile Audio,"Earphones, Headphones & Headsets",4.9,395.0,882.0,1.0,2.0,7.0,19.0,366.0,589785836,JETE Authorized Store Semarang,128199.99999999999,38900.0,554.0,100.0,1,5 years ago,49500.0,0.0,5
headset,23827778813,Headphone Bluetooth JETE SA2 Noise Cancellation Super Bass Headset Earphone Gaming Wireless Micro Sd,https://shopee.co.id/Headphone-Bluetooth-JETE-SA2-Noise-Cancellation-Super-Bass-Headset-Earphone-Gaming-Wireless-Micro-Sd-i.236730914.23827778813?extraParams=%7B%22display_model_id%22%3A194784522328%2C%22model_selection_logic%22%3A3%7D&sp_atk=bcc1ff0f-6941-45e7-b99d-d6755ba9c049&xptdk=bcc1ff0f-6941-45e7-b99d-d6755ba9c049,IDR,206094.0,206094.0,206094.0,206094.0,0,Computer & Accessories,Gaming,Gaming Headset,4.9,567.0,1000.0,3.0,4.0,9.0,39.0,512.0,236730914,JETE Authorized Store Jakarta,259399.99999999997,98100.0,603.0,100.0,1,6 years ago,206094.0,0.0,6
headset,22066752519,JETE HA1 Headset Earphone Kabel Jack 3.5mm with Mic - Garansi 2 Tahun,https://shopee.co.id/JETE-HA1-Headset-Earphone-Kabel-Jack-3.5mm-with-Mic-Garansi-2-Tahun-i.993275952.22066752519?extraParams=%7B%22display_model_id%22%3A108899778752%2C%22model_selection_logic%22%3A2%7D&sp_atk=9201e804-ef2b-470a-b884-91d0256032e4&xptdk=9201e804-ef2b-470a-b884-91d0256032e4,IDR,51300.0,51300.0,11500.0,11500.0,78,Mobile & Accessories,Mobile Audio,"Earphones, Headphones & Headsets",4.8,1200.0,6000.0,15.0,11.0,35.0,81.0,1000.0,993275952,JETE Authorized Store Bali,27100.0,38500.0,602.0,100.0,2,3 years ago,11500.0,0.0,3
headset,24142381820,ASTON Headset Gaming HIFI 9D Subwoofer Professional Full Bass With Mic Noise Cancellation Original,https://shopee.co.id/ASTON-Headset-Gaming-HIFI-9D-Subwoofer-Professional-Full-Bass-With-Mic-Noise-Cancellation-Original-i.927745335.24142381820?extraParams=%7B%22display_model_id%22%3A205855338827%2C%22model_selection_logic%22%3A3%7D&sp_atk=41b318db-5d68-4996-96ca-48d93f97a95f&xptdk=41b318db-5d68-4996-96ca-48d93f97a95f,IDR,66000.0,66000.0,66000.0,66000.0,0,Computer & Accessories,Gaming,Gaming Headset,4.9,581.0,1000.0,4.0,6.0,7.0,36.0,528.0,927745335,Aston Audio Official Store,52000.0,15600.0,126.0,100.0,1,4 years ago,66000.0,0.0,4
headset,4062608530,JBL Quantum 50 Wired In-Ear Gaming Headset with volume slider and mic mute - Garansi Resmi,https://shopee.co.id/JBL-Quantum-50-Wired-In-Ear-Gaming-Headset-with-volume-slider-and-mic-mute-Garansi-Resmi-i.26968895.4062608530?extraParams=%7B%22display_model_id%22%3A69079277837%2C%22model_selection_logic%22%3A3%7D&sp_atk=32946f5a-94e4-4f33-858b-90b6b77e67cd&xptdk=32946f5a-94e4-4f33-858b-90b6b77e67cd,IDR,389200.0,389200.0,389200.0,389200.0,0,Computer & Accessories,Gaming,Gaming Headset,4.9,5900.0,10000.0,39.0,8.0,60.0,377.0,5400.0,26968895,JBL Official Shop,376500.0,603800.0,135.0,63.0,2,9 years ago,389200.0,0.0,9
headset,22846017147,Rexus S8 / S-8 Wireless Headset Dual Mode Low Latency Headphone,https://shopee.co.id/Rexus-S8-S-8-Wireless-Headset-Dual-Mode-Low-Latency-Headphone-i.259907194.22846017147?extraParams=%7B%22display_model_id%22%3A158254221891%2C%22model_selection_logic%22%3A3%7D&sp_atk=ca486c22-dc3e-4c44-8a59-9bcc364d3592&xptdk=ca486c22-dc3e-4c44-8a59-9bcc364d3592,IDR,258001.0,258001.0,258001.0,258001.0,0,Computer & Accessories,Gaming,Gaming Headset,4.8,45.0,103.0,1.0,0.0,1.0,5.0,38.0,259907194,TokoTeknoPro,255900.0,119700.0,1500.0,100.0,2,6 years ago,258001.0,0.0,6
headset,41200764364,Press Play Polaris Quad-Mode Gaming Headset / Headphones with Mic by PressPlay / Polaris Headphone,https://shopee.co.id/Press-Play-Polaris-Quad-Mode-Gaming-Headset-Headphones-with-Mic-by-PressPlay-Polaris-Headphone-i.99991458.41200764364?extraParams=%7B%22display_model_id%22%3A253696567451%2C%22model_selection_logic%22%3A3%7D&sp_atk=05773e4a-c8e9-41ec-8395-3aa9dc0840a5&xptdk=05773e4a-c8e9-41ec-8395-3aa9dc0840a5,IDR,428000.0,428000.0,428000.0,428000.0,0,Computer & Accessories,Gaming,Gaming Headset,4.9,281.0,654.0,1.0,0.0,2.0,9.0,268.0,99991458,TECHLAB.ID,14900.0,11200.0,815.0,100.0,2,8 years ago,428000.0,0.0,8
headset,19888764131,FANTECH Trinity MH88 Multiplatform Headset Gaming Mobile AGP,https://shopee.co.id/FANTECH-Trinity-MH88-Multiplatform-Headset-Gaming-Mobile-AGP-i.937622753.19888764131?extraParams=%7B%22display_model_id%22%3A206746976170%2C%22model_selection_logic%22%3A3%7D&sp_atk=e52f7be6-dd52-4642-ac1f-408c574652d4&xptdk=e52f7be6-dd52-4642-ac1f-408c574652d4,IDR,489000.0,489000.0,205000.0,205000.0,58,Computer & Accessories,Gaming,Gaming Headset,4.9,106.0,305.0,1.0,0.0,0.0,4.0,101.0,937622753,Agres Plus,43200.0,18600.0,1400.0,100.0,2,3 years ago,205000.0,0.0,3
headset,29187098570,Sony WH-CH520 WHCH520 CH 520 Wireless Headphone On-Ear Bluetooth,https://shopee.co.id/Sony-WH-CH520-WHCH520-CH-520-Wireless-Headphone-On-Ear-Bluetooth-i.9023270.29187098570?extraParams=%7B%22display_model_id%22%3A243471036140%2C%22model_selection_logic%22%3A3%7D&sp_atk=24d64558-282d-4101-ba8c-84e6d52d4253&xptdk=24d64558-282d-4101-ba8c-84e6d52d4253,IDR,573210.0,573210.0,573210.0,573210.0,0,Mobile & Accessories,Mobile Audio,"Earphones, Headphones & Headsets",4.9,178.0,591.0,2.0,0.0,2.0,5.0,169.0,9023270,HKL STORE Official Store,30000.0,5200.0,2800.0,98.0,2,10 years ago,573210.0,0.0,10
headset,41224091567,ASTON Headset Gaming Type C AT-MT142 Black Dual Dynamic With Mic HiFi Bass Noise Cancellation Asli,https://shopee.co.id/ASTON-Headset-Gaming-Type-C-AT-MT142-Black-Dual-Dynamic-With-Mic-HiFi-Bass-Noise-Cancellation-Asli-i.927745335.41224091567?extraParams=%7B%22display_model_id%22%3A138435504045%2C%22model_selection_logic%22%3A3%7D&sp_atk=98ae69a6-516e-43b0-be1d-a7f79319d552&xptdk=98ae69a6-516e-43b0-be1d-a7f79319d552,IDR,108000.0,108000.0,108000.0,108000.0,0,Computer & Accessories,Gaming,Gaming Headset,4.8,271.0,596.0,3.0,1.0,11.0,17.0,239.0,927745335,Aston Audio Official Store,52000.0,15600.0,126.0,100.0,1,4 years ago,108000.0,0.0,4
headset,46250383842,Sades Ryunix Hibiki HX2 Headset Gaming 7.1 Wireless Bluetooth,https://shopee.co.id/Sades-Ryunix-Hibiki-HX2-Headset-Gaming-7.1-Wireless-Bluetooth-i.65469457.46250383842?extraParams=%7B%22display_model_id%22%3A325034046111%2C%22model_selection_logic%22%3A3%7D&sp_atk=6dac4d06-97df-4485-bc8b-039f4e28ef4e&xptdk=6dac4d06-97df-4485-bc8b-039f4e28ef4e,IDR,649000.0,649000.0,475000.0,475000.0,27,Computer & Accessories,Gaming,Gaming Headset,4.9,160.0,303.0,0.0,1.0,4.0,5.0,150.0,65469457,Sades Ryunix Indonesia,34900.0,29800.0,104.0,100.0,1,8 years ago,475000.0,0.0,8
headset,4767269725,LIGER Gaming Headphone Mobile / Game / PS X10 Dengan Mic Headset HP.LX10,https://shopee.co.id/LIGER-Gaming-Headphone-Mobile-Game-PS-X10-Dengan-Mic-Headset-HP.LX10-i.149503809.4767269725?extraParams=%7B%22display_model_id%22%3A42236268947%2C%22model_selection_logic%22%3A3%7D&sp_atk=e9d286f3-f2f9-4318-9af7-af339549eeda&xptdk=e9d286f3-f2f9-4318-9af7-af339549eeda,IDR,175000.0,175000.0,69838.0,70999.0,60,Computer & Accessories,Gaming,Gaming Headset,4.5,498.0,1000.0,12.0,15.0,34.0,66.0,371.0,149503809,Liger Official Shop,71400.0,28700.0,97.0,77.0,2,7 years ago,70418.5,1161.0,7
headset,9724437380,Rexus Headset Gaming Thundervox HX9,https://shopee.co.id/Rexus-Headset-Gaming-Thundervox-HX9-i.1419657.9724437380?extraParams=%7B%22display_model_id%22%3A34092987074%2C%22model_selection_logic%22%3A3%7D&sp_atk=dc9a7a17-d2bc-495e-8bf9-b1eb9961db61&xptdk=dc9a7a17-d2bc-495e-8bf9-b1eb9961db61,IDR,259000.0,259000.0,259000.0,259000.0,0,Computer & Accessories,Gaming,Gaming Headset,4.9,861.0,1000.0,2.0,0.0,12.0,78.0,768.0,1419657,Haga komputer,39900.0,7100.0,816.0,99.0,2,11 years ago,259000.0,0.0,11
headset,40069069962,Rexus Daxa Gaea TS2 Headset Gaming Wireless - Triple Connection & Detachable Mic,https://shopee.co.id/Rexus-Daxa-Gaea-TS2-Headset-Gaming-Wireless-Triple-Connection-Detachable-Mic-i.33415865.40069069962?extraParams=%7B%22display_model_id%22%3A281561433818%2C%22model_selection_logic%22%3A3%7D&sp_atk=921fce97-66b1-4cf9-a6a1-5602d9b36294&xptdk=921fce97-66b1-4cf9-a6a1-5602d9b36294,IDR,939000.0,939000.0,729000.0,729000.0,22,Computer & Accessories,Gaming,Gaming Headset,4.9,275.0,576.0,4.0,2.0,1.0,11.0,257.0,33415865,Rexus Official Shop,416300.0,371800.0,389.0,100.0,1,9 years ago,729000.0,0.0,9
headset,22989703567,Headset Gaming headphone JETE GS1 with RGB Light - Garansi 2 Tahun,https://shopee.co.id/Headset-Gaming-headphone-JETE-GS1-with-RGB-Light-Garansi-2-Tahun-i.145265666.22989703567?extraParams=%7B%22display_model_id%22%3A240539801612%2C%22model_selection_logic%22%3A3%7D&sp_atk=660a5338-4423-4aae-9b90-4976c87b5de7&xptdk=660a5338-4423-4aae-9b90-4976c87b5de7,IDR,299900.0,299900.0,110700.0,110700.0,63,Computer & Accessories,Gaming,Gaming Headset,4.9,1800.0,4000.0,3.0,7.0,19.0,99.0,1600.0,145265666,JETE Indonesia,764800.0,256600.00000000003,580.0,100.0,1,7 years ago,110700.0,0.0,7
headset,20479766123,Sony WH-CH520 WHCH520 CH 520 Wireless Headphone On-Ear Bluetooth,https://shopee.co.id/Sony-WH-CH520-WHCH520-CH-520-Wireless-Headphone-On-Ear-Bluetooth-i.28803119.20479766123?extraParams=%7B%22display_model_id%22%3A177654230391%2C%22model_selection_logic%22%3A3%7D&sp_atk=f6264029-11b9-49dc-920a-9a0696f7712c&xptdk=f6264029-11b9-49dc-920a-9a0696f7712c,IDR,573210.0,573210.0,573210.0,573210.0,0,Mobile & Accessories,Mobile Audio,"Earphones, Headphones & Headsets",5.0,49.0,189.0,0.0,0.0,0.0,1.0,48.0,28803119,Electronic Gadget Official Store,59200.0,6900.0,2800.0,97.0,2,9 years ago,573210.0,0.0,9
headset,5374259577,Headset Gaming Sades Octopus Plus 7.1 Surround Sound with Vibration,https://shopee.co.id/Headset-Gaming-Sades-Octopus-Plus-7.1-Surround-Sound-with-Vibration-i.65469457.5374259577?extraParams=%7B%22display_model_id%22%3A23835047184%2C%22model_selection_logic%22%3A3%7D&sp_atk=c7aa40dc-888d-496a-8aa6-1220e33e91ba&xptdk=c7aa40dc-888d-496a-8aa6-1220e33e91ba,IDR,440000.0,440000.0,385000.0,385000.0,13,Computer & Accessories,Gaming,Gaming Headset,4.9,222.0,610.0,1.0,1.0,4.0,8.0,208.0,65469457,Sades Ryunix Indonesia,34900.0,29800.0,104.0,100.0,1,8 years ago,385000.0,0.0,8
headset,980362547,"ROBOT Headset Wired HP RH-P20 Headphone Jack Audio 3,5mm With Mic Double Headband Garansi Original",https://shopee.co.id/ROBOT-Headset-Wired-HP-RH-P20-Headphone-Jack-Audio-3-5mm-With-Mic-Double-Headband-Garansi-Original-i.20355266.980362547?extraParams=%7B%22display_model_id%22%3A315979426658%2C%22model_selection_logic%22%3A3%7D&sp_atk=c4beab02-5ebb-4eff-b45e-568c65f02e6f&xptdk=c4beab02-5ebb-4eff-b45e-568c65f02e6f,IDR,92400.0,128400.0,87780.0,120696.0,6,Computer & Accessories,Gaming,Gaming Headset,4.8,4900.0,10000.0,36.0,36.0,121.0,469.0,4200.0,20355266,vivan storee,494200.0,129199.99999999999,1200.0,98.0,2,9 years ago,104238.0,32916.0,9
headset,8735568187,Razer Kraken V3 X - Wired USB Gaming Headset,https://shopee.co.id/Razer-Kraken-V3-X-Wired-USB-Gaming-Headset-i.23725072.8735568187?extraParams=%7B%22display_model_id%22%3A34565189762%2C%22model_selection_logic%22%3A3%7D&sp_atk=d0b0144c-952f-4db0-ac45-6d0385ac7bd1&xptdk=d0b0144c-952f-4db0-ac45-6d0385ac7bd1,IDR,872030.0,872030.0,872030.0,872030.0,0,Computer & Accessories,Gaming,Gaming Headset,5.0,258.0,565.0,1.0,1.0,1.0,3.0,252.0,23725072,Razer Flagship Store,28200.0,54400.0,631.0,89.0,2,9 years ago,872030.0,0.0,9
headset,45454726777,Headphone Bluetooth WH 1000XM5 Headphone Bluetooth BASS Gaming Headset Wireless HD Noise Cancelling Over-ear Headset 30H Battery Suara Surround Stereo Nyaman Dipakai Sepanjang Hari,https://shopee.co.id/Headphone-Bluetooth-WH-1000XM5-Headphone-Bluetooth-BASS-Gaming-Headset-Wireless-HD-Noise-Cancelling-Over-ear-Headset-30H-Battery-Suara-Surround-Stereo-Nyaman-Dipakai-Sepanjang-Hari-i.1694946110.45454726777?extraParams=%7B%22display_model_id%22%3A292336005191%2C%22model_selection_logic%22%3A3%7D&sp_atk=d85e96ff-05b0-4d0d-a188-863c82ae698d&xptdk=d85e96ff-05b0-4d0d-a188-863c82ae698d,IDR,280580.0,280580.0,280580.0,280580.0,0,Computer & Accessories,Gaming,Gaming Headset,4.2,32.0,88.0,4.0,1.0,2.0,2.0,23.0,1694946110,Toko Resmi Tekno Audio,155.0,54.0,7.0,100.0,1,7 months ago,280580.0,0.0,7
